GO_Name,Mean_Stationary_Probability
NONE_MNUF,0.146384
SBX_MNUF,0.119471
SPC_MNUF,0.108923
TPC_MNUF,0.100083
UC_MNUF,0.105466
SBX_NONE,0.079205
NONE_MPOLY,0.020405
SBX_MPOLY,0.049141
UC_MPOLY,0.008739
SPC_MPOLY,0.010128
SPC_NONE,0.002029
TPC_MPOLY,0.010598
TPC_NONE,0.003200
UC_NONE,0.002900
