Operator,Count
TPC_NONE,16
SPC_MPOLY,13
SPC_MNUF,10
SPC_NONE,10
TPC_MNUF,12
UC_NONE,11
TPC_MPOLY,13
UC_MPOLY,5
UC_MNUF,10
