Operator,Count
UC_MPOLY,2
SPC_MNUF,13
SPC_MPOLY,21
TPC_MNUF,17
SPC_NONE,17
TPC_NONE,10
UC_NONE,7
UC_MNUF,4
TPC_MPOLY,9
