Operator,Count
UC_NONE,6
TPC_NONE,10
SPC_NONE,16
UC_MPOLY,3
SPC_MPOLY,17
SPC_MNUF,22
UC_MNUF,5
TPC_MNUF,16
TPC_MPOLY,5
