Operator,Count
TPC_MPOLY,15
TPC_MNUF,9
TPC_NONE,8
SPC_MPOLY,19
SPC_MNUF,13
SPC_NONE,17
UC_MPOLY,5
UC_NONE,5
UC_MNUF,9
