Operator,Count
SPC_MPOLY,17
TPC_MNUF,7
SPC_MNUF,11
SPC_NONE,16
TPC_NONE,16
TPC_MPOLY,15
UC_NONE,7
UC_MNUF,5
UC_MPOLY,6
