State,Stationary_Probability
SBX_MPOLY,0.264969
SPC_MPOLY,0.209802
UC_MPOLY,0.178919
TPC_MPOLY,0.138957
TPC_MNUF,0.058666
NONE_MPOLY,0.051586
SPC_MNUF,0.034613
SBX_MNUF,0.025710
UC_MNUF,0.019555
NONE_MNUF,0.017223
SBX_NONE,0.000000
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
