State,Stationary_Probability
SBX_MPOLY,0.297519
UC_MPOLY,0.229100
SPC_MPOLY,0.227734
TPC_MPOLY,0.193424
SPC_MNUF,0.016085
NONE_MPOLY,0.010352
UC_MNUF,0.010352
SBX_MNUF,0.010259
TPC_MNUF,0.005176
NONE_MNUF,0.000000
SBX_NONE,0.000000
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
