State,Stationary_Probability
SBX_MPOLY,0.345341
UC_MPOLY,0.176368
SPC_MPOLY,0.175095
TPC_MPOLY,0.164705
UC_MNUF,0.045105
NONE_MPOLY,0.041519
SPC_MNUF,0.024841
SBX_MNUF,0.016561
SBX_NONE,0.010465
NONE_MNUF,0.000000
SPC_NONE,0.000000
TPC_MNUF,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
