State,Stationary_Probability
SPC_MPOLY,0.277279
SBX_MPOLY,0.253956
TPC_MPOLY,0.117517
UC_MPOLY,0.111687
NONE_MPOLY,0.071497
UC_MNUF,0.034695
SBX_MNUF,0.031487
TPC_MNUF,0.031482
SPC_MNUF,0.028248
SBX_NONE,0.020823
NONE_MNUF,0.010665
TPC_NONE,0.010665
SPC_NONE,0.000000
UC_NONE,0.000000
