State,Stationary_Probability
SBX_MPOLY,0.364833
UC_MPOLY,0.148549
TPC_MNUF,0.092306
SPC_MPOLY,0.081982
SBX_MNUF,0.076393
TPC_MPOLY,0.072104
SPC_MNUF,0.061810
UC_MNUF,0.040999
SBX_NONE,0.030628
NONE_MPOLY,0.019973
NONE_MNUF,0.010424
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
