State,Stationary_Probability
SBX_MPOLY,0.367075
SPC_MPOLY,0.236579
UC_MPOLY,0.160552
TPC_MPOLY,0.144260
NONE_MPOLY,0.030985
SBX_MNUF,0.023360
UC_MNUF,0.021058
NONE_MNUF,0.010754
TPC_MNUF,0.005377
SBX_NONE,0.000000
SPC_MNUF,0.000000
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
