Operator,Count
TPC_NONE,16
SPC_MNUF,13
UC_NONE,6
TPC_MNUF,12
SPC_MPOLY,17
SPC_NONE,16
TPC_MPOLY,11
UC_MNUF,3
UC_MPOLY,6
