Operator,Count
SPC_NONE,18
SPC_MNUF,13
UC_MNUF,5
UC_MPOLY,8
TPC_MPOLY,15
SPC_MPOLY,14
TPC_MNUF,6
UC_NONE,7
TPC_NONE,14
