Operator,Count
SPC_MNUF,15
SPC_NONE,17
SPC_MPOLY,15
TPC_MPOLY,13
TPC_MNUF,14
UC_MPOLY,6
TPC_NONE,16
UC_NONE,3
UC_MNUF,1
