Operator,Count
UC_NONE,5
TPC_MPOLY,12
SPC_NONE,17
SPC_MNUF,19
SPC_MPOLY,16
TPC_MNUF,15
TPC_NONE,12
UC_MNUF,3
UC_MPOLY,1
