Operator,Count
TPC_MPOLY,17
SPC_MPOLY,21
UC_MNUF,4
SPC_NONE,12
SPC_MNUF,14
UC_NONE,4
TPC_MNUF,18
UC_MPOLY,3
TPC_NONE,7
