Operator,Count
TPC_NONE,17
TPC_MNUF,10
SPC_MPOLY,18
SPC_MNUF,15
TPC_MPOLY,12
UC_MPOLY,6
SPC_NONE,13
UC_MNUF,5
UC_NONE,4
