Operator,Count
SBX_MPOLY,1005
SPC_MPOLY,332
TPC_MPOLY,300
UC_MPOLY,281
SBX_MNUF,271
SBX_NONE,196
SPC_MNUF,138
NONE_MPOLY,120
TPC_MNUF,116
UC_MNUF,110
NONE_MNUF,59
UC_NONE,36
TPC_NONE,19
SPC_NONE,17
