Operator,Count
TPC_MNUF,14
SPC_MPOLY,22
SPC_MNUF,15
SPC_NONE,19
TPC_NONE,9
UC_MPOLY,2
UC_NONE,7
TPC_MPOLY,9
UC_MNUF,3
