Operator,Count
SPC_MPOLY,10
SPC_MNUF,3
TPC_MNUF,3
UC_MPOLY,7
TPC_MPOLY,12
SBX_MPOLY,2
UC_NONE,25
SPC_NONE,13
NONE_MPOLY,2
TPC_NONE,21
SBX_MNUF,2
