Operator,Count
SPC_MPOLY,9
SBX_MNUF,2
TPC_NONE,23
UC_MPOLY,11
TPC_MPOLY,8
SBX_MPOLY,6
UC_NONE,26
SPC_NONE,11
NONE_MPOLY,2
SPC_MNUF,1
UC_MNUF,1
