Operator,Count
SPC_MPOLY,8
SPC_MNUF,2
SPC_NONE,12
SBX_MPOLY,5
TPC_NONE,17
UC_MPOLY,6
UC_NONE,34
NONE_MPOLY,1
TPC_MPOLY,8
TPC_MNUF,4
UC_MNUF,3
