State,Stationary_Probability
SBX_MPOLY,0.750719
SBX_MNUF,0.112717
NONE_MPOLY,0.047549
SPC_MPOLY,0.039956
UC_MPOLY,0.030851
TPC_MPOLY,0.018209
NONE_MNUF,0.000000
SPC_MNUF,0.000000
TPC_MNUF,0.000000
UC_MNUF,0.000000
