State,Stationary_Probability
SBX_MPOLY,0.795918
SBX_MNUF,0.102041
NONE_MPOLY,0.040816
TPC_MPOLY,0.040816
SPC_MPOLY,0.010204
UC_MPOLY,0.010204
NONE_MNUF,0.000000
SPC_MNUF,0.000000
TPC_MNUF,0.000000
UC_MNUF,0.000000
