State,Stationary_Probability
SPC_MPOLY,0.214610
SPC_MNUF,0.200462
SPC_NONE,0.180799
TPC_MPOLY,0.142290
TPC_MNUF,0.100935
TPC_NONE,0.100780
UC_MNUF,0.039349
UC_NONE,0.010730
UC_MPOLY,0.010044
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
