Operator,Count
NONE_MNUF,4
SBX_MNUF,6
SPC_MNUF,12
TPC_MNUF,7
UC_MNUF,4
UC_MPOLY,7
SBX_MPOLY,9
TPC_MPOLY,5
SBX_NONE,30
UC_NONE,2
NONE_MPOLY,3
SPC_MPOLY,8
SPC_NONE,2
TPC_NONE,1
