Operator,Count
SBX_NONE,1003
SPC_MNUF,200
SBX_MNUF,163
UC_MNUF,163
TPC_MNUF,161
SPC_NONE,153
UC_NONE,152
TPC_NONE,135
SBX_MPOLY,130
NONE_MNUF,117
SPC_MPOLY,113
TPC_MPOLY,110
UC_MPOLY,110
NONE_MPOLY,90
