State,Stationary_Probability
SPC_NONE,0.279269
UC_NONE,0.214790
TPC_NONE,0.130250
TPC_MPOLY,0.123039
UC_MPOLY,0.102823
SPC_MPOLY,0.082189
SPC_MNUF,0.020273
SBX_MPOLY,0.020247
NONE_MPOLY,0.010343
UC_MNUF,0.010019
TPC_MNUF,0.006758
NONE_MNUF,0.000000
SBX_MNUF,0.000000
SBX_NONE,0.000000
