State,Stationary_Probability
UC_NONE,0.258126
TPC_NONE,0.213135
SPC_NONE,0.134772
TPC_MPOLY,0.123140
SPC_MPOLY,0.090961
UC_MPOLY,0.069988
SPC_MNUF,0.027816
TPC_MNUF,0.022779
NONE_MPOLY,0.021017
SBX_MPOLY,0.020523
SBX_MNUF,0.017742
NONE_MNUF,0.000000
SBX_NONE,0.000000
UC_MNUF,0.000000
