State,Stationary_Probability
TPC_NONE,0.199072
UC_NONE,0.181267
UC_MPOLY,0.139921
SPC_NONE,0.139269
TPC_MPOLY,0.089735
SBX_MPOLY,0.080539
NONE_MPOLY,0.050166
SPC_MPOLY,0.050027
TPC_MNUF,0.040282
NONE_MNUF,0.010763
UC_MNUF,0.009480
SPC_MNUF,0.009480
SBX_MNUF,0.000000
SBX_NONE,0.000000
