State,Stationary_Probability
UC_NONE,0.256099
TPC_NONE,0.182522
SPC_NONE,0.165396
UC_MPOLY,0.095891
SPC_MPOLY,0.080353
TPC_MPOLY,0.072348
SBX_MPOLY,0.045006
UC_MNUF,0.030281
TPC_MNUF,0.020184
NONE_MNUF,0.011986
SBX_NONE,0.010140
SPC_MNUF,0.010094
NONE_MPOLY,0.009850
SBX_MNUF,0.009850
