State,Stationary_Probability
SBX_MPOLY,0.519515
SPC_MPOLY,0.155699
UC_MPOLY,0.102767
TPC_MPOLY,0.051926
NONE_MPOLY,0.051483
TPC_MNUF,0.049607
SBX_MNUF,0.040280
SPC_MNUF,0.018446
UC_MNUF,0.010277
NONE_MNUF,0.000000
SBX_NONE,0.000000
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
