State,Stationary_Probability
SBX_MPOLY,0.309151
TPC_MPOLY,0.212425
SPC_MPOLY,0.195125
UC_MPOLY,0.157297
TPC_MNUF,0.035427
SBX_MNUF,0.030665
UC_MNUF,0.029467
NONE_MNUF,0.010305
SPC_MNUF,0.010305
NONE_MPOLY,0.009831
SBX_NONE,0.000000
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
