State,Stationary_Probability
SBX_MPOLY,0.408770
TPC_MPOLY,0.161901
SPC_MPOLY,0.158352
UC_MPOLY,0.131030
TPC_MNUF,0.031444
SBX_MNUF,0.031081
NONE_MPOLY,0.030841
UC_MNUF,0.020963
SPC_MNUF,0.015138
NONE_MNUF,0.010481
SBX_NONE,0.000000
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
