State,Stationary_Probability
SBX_MPOLY,0.384275
UC_MPOLY,0.163159
TPC_MPOLY,0.144307
SPC_MPOLY,0.133630
SPC_MNUF,0.051527
NONE_MPOLY,0.037815
TPC_MNUF,0.036820
NONE_MNUF,0.020772
SBX_MNUF,0.010386
SBX_NONE,0.010386
UC_MNUF,0.006924
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
