State,Stationary_Probability
SBX_MPOLY,0.254489
SPC_MPOLY,0.203473
UC_MPOLY,0.160395
TPC_MPOLY,0.152795
NONE_MPOLY,0.061304
SBX_MNUF,0.059768
SPC_MNUF,0.046466
TPC_MNUF,0.020734
NONE_MNUF,0.020366
SBX_NONE,0.010186
UC_MNUF,0.010025
SPC_NONE,0.000000
TPC_NONE,0.000000
UC_NONE,0.000000
