Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,TPC,MPOLY,0.6570685373722428,0.01928422338405583,1254337011.2,641846516.111576,2579904.16,1129016.0177057427,0.6803631627832929,0,0.21,0.15,7.795555555555556,GREEDY_CROSS,['UC_NONE'],{'UC_NONE': 1}
1,2,TPC,MPOLY,0.6649955708754516,0.01919623795787872,1088403060.48,697571944.0951722,2500142.24,1394837.5724412722,0.6980376022405569,0.01767443945726399,0.22,0.06,7.717171717171717,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 1}"
1,3,TPC,MPOLY,0.6688304912612503,0.019689928458095966,878005466.88,523898645.41986585,2308861.6,1427473.8013811123,0.700026042317166,0.0019884400766091437,0.1,0.055,7.570909090909091,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF']","{'UC_NONE': 1, 'TPC_MPOLY': 1, 'UC_MNUF': 1}"
1,4,TPC,MPOLY,0.6758479005708883,0.015387032252677879,777741349.12,418736730.4935128,2278982.56,1219219.168787305,0.7126806155221985,0.012654573205032493,0.14,0.085,7.436767676767677,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 1, 'UC_MNUF': 1, 'SPC_MPOLY': 1}"
1,5,TPC,MPOLY,0.6761564004176377,0.018645411961934012,738750080.0,460050627.34464794,2114456.48,1206032.3408913745,0.713184899930444,0.000504284408245459,0.21,0.075,7.302424242424243,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY', 'TPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 2, 'UC_MNUF': 1, 'SPC_MPOLY': 1}"
1,6,TPC,MPOLY,0.6764596679220428,0.020195576552651244,719376981.76,495739331.4983961,1994798.24,1231882.3880765657,0.7166453660974779,0.003460466167033882,0.11,0.03,7.166666666666667,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY', 'TPC_MPOLY', 'SPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 2, 'UC_MNUF': 1, 'SPC_MPOLY': 2}"
1,7,TPC,MPOLY,0.6770174058897797,0.019699795317604806,625861387.52,396120010.2772596,1741313.44,1031992.1861923599,0.7173687518348745,0.000723385737396609,0.12,0.055,7.012929292929293,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY', 'TPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 2, 'UC_MNUF': 1, 'SPC_MPOLY': 3}"
1,8,TPC,MPOLY,0.6805343830905666,0.023078085035282875,691766979.84,433247714.20638573,1960549.28,1199751.1075766846,0.7195331082152582,0.002164356380383703,0.08,0.01,6.874141414141414,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY', 'TPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 2, 'UC_MNUF': 1, 'SPC_MPOLY': 4}"
1,9,TPC,MPOLY,0.6820205070082976,0.02292355127964522,696567211.52,427241767.2271297,1925624.48,1194426.872269077,0.7227730748025739,0.0032399665873157346,0.11,0.05,6.837171717171717,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY', 'TPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY']","{'UC_NONE': 1, 'TPC_MPOLY': 2, 'UC_MNUF': 1, 'SPC_MPOLY': 5}"
1,10,TPC,MPOLY,0.6797663444136585,0.024463990555262757,654698932.48,448576160.19984686,1811458.72,1324912.0908090926,0.7272026631475457,0.004429588344971758,0.07,0.01,6.765858585858586,GREEDY_CROSS,"['UC_NONE', 'TPC_MPOLY', 'UC_MNUF', 'SPC_MPOLY', 'TPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY', 'SPC_MPOLY', 'SPC_NONE']","{'UC_NONE': 1, 'TPC_MPOLY': 2, 'UC_MNUF': 1, 'SPC_MPOLY': 5, 'SPC_NONE': 1}"
