Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,search_name,GOs_history,GOs_count
27,24,SPC,MNUF,0.6920802187523839,0.02023568059976227,1040070531.84,478342520.0610473,4215067.04,2231318.142689948,0.7199804696498895,0.0,0.09,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 3, 'SBX_MNUF': 2, 'UC_MNUF': 1, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 8}"
27,25,UC,MNUF,0.6920802187523839,0.02023568059976227,1040070531.84,478342520.0610473,4215067.04,2231318.142689948,0.7199804696498895,0.0,0.1,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 3, 'SBX_MNUF': 2, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 8}"
27,26,SPC,MNUF,0.6920802187523839,0.02023568059976227,1040070531.84,478342520.0610473,4215067.04,2231318.142689948,0.7199804696498895,0.0,0.05,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 3, 'SBX_MNUF': 2, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 9}"
27,27,SBX,MNUF,0.6923793107283105,0.01858527511391352,1039702286.08,478970003.3604882,4213228.96,2234509.5612171637,0.724732953106989,0.0047524834570995544,0.01,0.015,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 3, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 9}"
27,28,SPC,MNUF,0.6923793107283105,0.01858527511391352,1039702286.08,478970003.3604882,4213228.96,2234509.5612171637,0.724732953106989,0.0,0.08,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 3, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 10}"
27,29,NONE,MNUF,0.6923947384349735,0.01853129207982285,1039612765.44,479114976.3241258,4212888.48,2235087.505938345,0.7247764690861692,4.351597918017536e-05,0,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'NONE_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 3, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 10, 'NONE_MNUF': 1}"
27,30,TPC,MNUF,0.6923947384349735,0.01853129207982285,1039612765.44,479114976.3241258,4212888.48,2235087.505938345,0.7247764690861692,0.0,0.1,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'NONE_MNUF', 'TPC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 4, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 10, 'NONE_MNUF': 1}"
27,31,SPC,MNUF,0.6923947384349735,0.01853129207982285,1039612765.44,479114976.3241258,4212888.48,2235087.505938345,0.7247764690861692,0.0,0.13,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'NONE_MNUF', 'TPC_MNUF', 'SPC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 4, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 11, 'NONE_MNUF': 1}"
27,32,NONE,MNUF,0.6924735501036856,0.018576108812876756,1061803352.32,548235428.2024231,4210996.64,2235228.660905919,0.7247781220180041,1.6529318348501576e-06,0,0.01,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'NONE_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'NONE_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 4, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 11, 'NONE_MNUF': 2}"
27,33,TPC,MNUF,0.6924735501036856,0.018576108812876756,1061803352.32,548235428.2024231,4210996.64,2235228.660905919,0.7247781220180041,0.0,0.11,0.0,GREEDY_ACC,"['SPC_MBFLIP', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_MNUF', 'SBX_MNUF', 'UC_MNUF', 'NONE_MPOLY', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'TPC_MNUF', 'NONE_MPOLY', 'SPC_MNUF', 'SPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SPC_MNUF', 'NONE_MNUF', 'TPC_MNUF', 'SPC_MNUF', 'NONE_MNUF', 'TPC_MNUF']","{'TPC_NONE': 2, 'UC_NONE': 1, 'SPC_NONE': 2, 'SBX_NONE': 1, 'TPC_MNUF': 5, 'SBX_MNUF': 3, 'UC_MNUF': 2, 'NONE_MPOLY': 2, 'SPC_MPOLY': 2, 'SPC_MNUF': 11, 'NONE_MNUF': 2}"
