State,Stationary_Probability
SBX_MPOLY,0.431618
SBX_NONE,0.166924
SBX_MNUF,0.092098
SPC_MPOLY,0.069620
TPC_MPOLY,0.059893
UC_MNUF,0.059542
UC_MPOLY,0.050487
TPC_MNUF,0.030113
NONE_MPOLY,0.019961
TPC_NONE,0.009924
SPC_MNUF,0.009819
NONE_MNUF,0.000000
SPC_NONE,0.000000
UC_NONE,0.000000
