GO_Name,Mean_Stationary_Probability
SBX_MPOLY,0.730710
SBX_MNUF,0.192098
TPC_MPOLY,0.018614
UC_MPOLY,0.013663
NONE_MNUF,0.000000
NONE_MPOLY,0.029940
SPC_MNUF,0.000000
SPC_MPOLY,0.014975
TPC_MNUF,0.000000
UC_MNUF,0.000000
