State,Stationary_Probability
SPC_MNUF,0.208815
SPC_MPOLY,0.178908
TPC_MNUF,0.162734
SPC_NONE,0.109446
TPC_NONE,0.083121
UC_NONE,0.080745
TPC_MPOLY,0.070641
UC_MNUF,0.053049
UC_MPOLY,0.052540
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
