State,Stationary_Probability
UC_NONE,0.177569
TPC_NONE,0.155539
TPC_MPOLY,0.129996
UC_MPOLY,0.122722
SPC_MPOLY,0.118440
SPC_NONE,0.111984
SBX_MPOLY,0.061382
TPC_MNUF,0.050871
SPC_MNUF,0.030718
NONE_MPOLY,0.020369
NONE_MNUF,0.010230
UC_MNUF,0.010180
SBX_MNUF,0.000000
SBX_NONE,0.000000
