State,Stationary_Probability
UC_NONE,0.262240
TPC_NONE,0.151448
SPC_MPOLY,0.139839
TPC_MPOLY,0.138628
UC_MPOLY,0.091089
SPC_NONE,0.069655
SBX_MPOLY,0.059980
SBX_MNUF,0.039055
TPC_MNUF,0.019060
UC_MNUF,0.019011
NONE_MPOLY,0.009997
NONE_MNUF,0.000000
SBX_NONE,0.000000
SPC_MNUF,0.000000
