State,Stationary_Probability
UC_MPOLY,0.154153
UC_NONE,0.151633
TPC_NONE,0.132574
TPC_MPOLY,0.132209
SPC_MPOLY,0.095459
SBX_MPOLY,0.090158
SPC_NONE,0.081385
NONE_MPOLY,0.050606
TPC_MNUF,0.030477
SBX_MNUF,0.025495
UC_MNUF,0.025315
SPC_MNUF,0.010198
NONE_MNUF,0.010170
SBX_NONE,0.010170
