Operator,Count
UC_MPOLY,16
SBX_MPOLY,3
SPC_MPOLY,14
UC_NONE,22
TPC_NONE,13
TPC_MPOLY,12
SPC_NONE,14
NONE_MPOLY,4
SPC_MNUF,1
TPC_MNUF,1
