Operator,Count
TPC_MNUF,6
SPC_MPOLY,9
SPC_NONE,23
SBX_MPOLY,4
TPC_MPOLY,13
TPC_NONE,17
UC_NONE,16
NONE_MPOLY,2
UC_MPOLY,5
UC_MNUF,4
SPC_MNUF,1
