Operator,Count
TPC_MPOLY,9
TPC_NONE,19
UC_NONE,24
UC_MPOLY,9
SBX_MPOLY,5
NONE_MNUF,1
SPC_NONE,13
TPC_MNUF,1
SPC_MPOLY,7
UC_MNUF,3
SPC_MNUF,6
NONE_MPOLY,3
