Operator,Count
SBX_MNUF,2
TPC_MPOLY,10
SBX_MPOLY,8
SPC_MPOLY,10
TPC_NONE,22
UC_NONE,23
UC_MPOLY,5
NONE_MPOLY,5
SPC_NONE,11
TPC_MNUF,1
UC_MNUF,2
SPC_MNUF,1
