Operator,Count
SBX_MPOLY,5
SPC_MPOLY,6
TPC_NONE,17
SPC_NONE,13
UC_NONE,32
TPC_MNUF,4
UC_MPOLY,8
NONE_MNUF,2
NONE_MPOLY,2
TPC_MPOLY,6
SPC_MNUF,3
UC_MNUF,1
SBX_MNUF,1
