Operator,Count
TPC_MNUF,5
SBX_MPOLY,10
TPC_MPOLY,14
SPC_NONE,13
TPC_NONE,18
UC_NONE,21
SPC_MPOLY,7
UC_MPOLY,4
NONE_MPOLY,2
SPC_MNUF,4
NONE_MNUF,1
UC_MNUF,1
