Operator,Count
SPC_MPOLY,584
SPC_NONE,486
SPC_MNUF,473
TPC_MPOLY,372
TPC_MNUF,369
TPC_NONE,356
UC_NONE,131
UC_MPOLY,124
UC_MNUF,105
