exec,generation,operator,is_pareto,is_selected,f0,f1,f2
4,1,SPC_MPAR,1,0,-0.5402956246581603,1865880812.0,6313508.0
4,1,SPC_MSWAP,0,0,-0.5225975882195573,744811884.0,5969188.0
4,1,SPC_NONE,0,0,-0.5225975882195573,1990702700.0,7186212.0
4,1,TPC_MPAR,0,0,-0.5021783969081075,1074697388.0,3953828.0
4,1,TPC_MSWAP,0,0,-0.5238761938903442,2588721004.0,7957796.0
4,1,TPC_NONE,0,0,-0.5029654534167458,2397102828.0,4659236.0
4,1,UC_MPAR,1,1,-0.5235792901477969,735313964.0,3338660.0
4,1,UC_MSWAP,0,0,-0.5074967183927939,910616556.0,3550756.0
4,1,UC_NONE,1,0,-0.5387785741763296,1765178476.0,4739876.0
4,1,NONE_MPAR,0,0,-0.5185959308088146,879029612.0,6493476.0
4,1,NONE_MSWAP,0,0,-0.5225975882195573,744811884.0,5969188.0
4,1,NONE_NONE,0,0,-0.5225975882195573,744811884.0,5969188.0
4,2,SPC_MPAR,1,0,-0.5294261577078928,1680359468.0,6476196.0
4,2,SPC_MSWAP,0,0,-0.5225975882195573,744811884.0,5969188.0
4,2,SPC_NONE,0,0,-0.5218736422243877,2722938732.0,8482084.0
4,2,TPC_MPAR,0,0,-0.5235792901477969,869531692.0,3469732.0
4,2,TPC_MSWAP,1,1,-0.5276536340119306,739631980.0,5767460.0
4,2,TPC_NONE,1,0,-0.5246001398855138,610594156.0,5444900.0
4,2,UC_MPAR,0,0,-0.5218736422243877,2722938732.0,8482084.0
4,2,UC_MSWAP,0,0,-0.5224331913638556,2360689516.0,6053156.0
4,2,UC_NONE,0,0,-0.5235792901477969,738540844.0,5559204.0
4,2,NONE_MPAR,1,0,-0.5235792901477969,735313964.0,3338660.0
4,2,NONE_MSWAP,1,0,-0.5255818418137534,1389514796.0,3546532.0
4,2,NONE_NONE,1,0,-0.5235792901477969,735313964.0,3338660.0
4,3,SPC_MPAR,0,0,-0.525492376599423,764154796.0,6531748.0
4,3,SPC_MSWAP,0,0,-0.5245049835620327,2680927404.0,8161444.0
4,3,SPC_NONE,1,0,-0.5276536340119306,739631980.0,5767460.0
4,3,TPC_MPAR,0,0,-0.5354254615070879,2730485292.0,8935844.0
4,3,TPC_MSWAP,1,0,-0.5346685902852575,1604310252.0,6388260.0
4,3,TPC_NONE,1,0,-0.5276536340119306,816637740.0,5759908.0
4,3,UC_MPAR,1,0,-0.5276536340119306,816637740.0,5759908.0
4,3,UC_MSWAP,1,1,-0.5385741119569858,789189868.0,6541860.0
4,3,UC_NONE,1,0,-0.5235792901477969,735313964.0,3338660.0
4,3,NONE_MPAR,1,0,-0.5276536340119306,739631980.0,5767460.0
4,3,NONE_MSWAP,0,0,-0.5257666730731504,757982060.0,5882148.0
4,3,NONE_NONE,1,0,-0.5276536340119306,739631980.0,5767460.0
4,1,SPC_MPAR,1,0,-0.5402956246581603,1865880812.0,6313508.0
4,1,SPC_MSWAP,0,0,-0.5225975882195573,744811884.0,5969188.0
4,1,SPC_NONE,0,0,-0.5225975882195573,1990702700.0,7186212.0
4,1,TPC_MPAR,0,0,-0.5021783969081075,1074697388.0,3953828.0
4,1,TPC_MSWAP,0,0,-0.5238761938903442,2588721004.0,7957796.0
4,1,TPC_NONE,0,0,-0.5029654534167458,2397102828.0,4659236.0
4,1,UC_MPAR,1,1,-0.5235792901477969,735313964.0,3338660.0
4,1,UC_MSWAP,0,0,-0.5074967183927939,910616556.0,3550756.0
4,1,UC_NONE,1,0,-0.5387785741763296,1765178476.0,4739876.0
4,1,NONE_MPAR,0,0,-0.5185959308088146,879029612.0,6493476.0
4,1,NONE_MSWAP,0,0,-0.5225975882195573,744811884.0,5969188.0
4,1,NONE_NONE,0,0,-0.5225975882195573,744811884.0,5969188.0
4,2,SPC_MPAR,1,0,-0.5294261577078928,1680359468.0,6476196.0
4,2,SPC_MSWAP,0,0,-0.5225975882195573,744811884.0,5969188.0
4,2,SPC_NONE,0,0,-0.5218736422243877,2722938732.0,8482084.0
4,2,TPC_MPAR,0,0,-0.5235792901477969,869531692.0,3469732.0
4,2,TPC_MSWAP,1,1,-0.5276536340119306,739631980.0,5767460.0
4,2,TPC_NONE,1,0,-0.5246001398855138,610594156.0,5444900.0
4,2,UC_MPAR,0,0,-0.5218736422243877,2722938732.0,8482084.0
4,2,UC_MSWAP,0,0,-0.5224331913638556,2360689516.0,6053156.0
4,2,UC_NONE,0,0,-0.5235792901477969,738540844.0,5559204.0
4,2,NONE_MPAR,1,0,-0.5235792901477969,735313964.0,3338660.0
4,2,NONE_MSWAP,1,0,-0.5255818418137534,1389514796.0,3546532.0
4,2,NONE_NONE,1,0,-0.5235792901477969,735313964.0,3338660.0
4,3,SPC_MPAR,0,0,-0.525492376599423,764154796.0,6531748.0
4,3,SPC_MSWAP,0,0,-0.5245049835620327,2680927404.0,8161444.0
4,3,SPC_NONE,1,0,-0.5276536340119306,739631980.0,5767460.0
4,3,TPC_MPAR,0,0,-0.5354254615070879,2730485292.0,8935844.0
4,3,TPC_MSWAP,1,0,-0.5346685902852575,1604310252.0,6388260.0
4,3,TPC_NONE,1,0,-0.5276536340119306,816637740.0,5759908.0
4,3,UC_MPAR,1,0,-0.5276536340119306,816637740.0,5759908.0
4,3,UC_MSWAP,1,1,-0.5385741119569858,789189868.0,6541860.0
4,3,UC_NONE,1,0,-0.5235792901477969,735313964.0,3338660.0
4,3,NONE_MPAR,1,0,-0.5276536340119306,739631980.0,5767460.0
4,3,NONE_MSWAP,0,0,-0.5257666730731504,757982060.0,5882148.0
4,3,NONE_NONE,1,0,-0.5276536340119306,739631980.0,5767460.0
4,1,SPC_MPAR,1,1,-0.5335649248712069,780474668.0,2093988.0
4,1,SPC_MSWAP,0,0,-0.5375642482947062,720848300.0,3045028.0
4,1,SPC_NONE,0,0,-0.5365731590655413,666572652.0,4023588.0
4,1,TPC_MPAR,1,0,-0.5354447934384842,615627372.0,3530532.0
4,1,TPC_MSWAP,1,0,-0.5320297922545469,514267820.0,2299556.0
4,1,TPC_NONE,0,0,-0.5283549022082824,975781420.0,4592548.0
4,1,UC_MPAR,1,0,-0.5386321964594935,714371244.0,2960548.0
4,1,UC_MSWAP,0,0,-0.5353748982164623,2276117676.0,5887140.0
4,1,UC_NONE,1,0,-0.5433836683095247,1170394476.0,5050660.0
4,1,NONE_MPAR,0,0,-0.530219184668293,1889340268.0,5160228.0
4,1,NONE_MSWAP,1,0,-0.5399598902361573,621251372.0,3610532.0
4,1,NONE_NONE,1,0,-0.5399598902361573,621251372.0,3610532.0
4,2,SPC_MPAR,0,0,-0.5399598902361573,621251372.0,3610532.0
4,2,SPC_MSWAP,1,1,-0.5426011995046028,639616940.0,3773092.0
4,2,SPC_NONE,1,0,-0.5411206280235431,500831212.0,1820708.0
4,2,TPC_MPAR,0,0,-0.5376221524440644,1384684460.0,2552996.0
4,2,TPC_MSWAP,0,0,-0.5334850136295507,1610257964.0,6353316.0
4,2,TPC_NONE,0,0,-0.5366328537704076,1136384684.0,4134052.0
4,2,UC_MPAR,0,0,-0.5340667386872386,855425516.0,3253284.0
4,2,UC_MSWAP,0,0,-0.5371249288035939,2296903980.0,8471460.0
4,2,UC_NONE,0,0,-0.5361355751813563,584039660.0,3188260.0
4,2,NONE_MPAR,0,0,-0.5399598902361573,621251372.0,3610532.0
4,2,NONE_MSWAP,0,0,-0.5399598902361573,621251372.0,3610532.0
4,2,NONE_NONE,0,0,-0.5399598902361573,621251372.0,3610532.0
4,3,SPC_MPAR,0,0,-0.5375433156236016,1102695468.0,4535716.0
4,3,SPC_MSWAP,1,1,-0.5371183258392203,619452140.0,3085860.0
4,3,SPC_NONE,0,0,-0.5433836683095247,854888940.0,4919332.0
4,3,TPC_MPAR,1,0,-0.5486560414583691,1244193004.0,3825188.0
4,3,TPC_MSWAP,0,0,-0.5399598902361573,1127255980.0,4104868.0
4,3,TPC_NONE,1,0,-0.5464064462569264,600386156.0,3237668.0
4,3,UC_MPAR,0,0,-0.5401209725393512,1219760940.0,5181348.0
4,3,UC_MSWAP,1,0,-0.5471137385611351,742903276.0,3212324.0
4,3,UC_NONE,1,0,-0.5476044313895967,499632620.0,3378212.0
4,3,NONE_MPAR,0,0,-0.5464408940284649,732458412.0,4208292.0
4,3,NONE_MSWAP,0,0,-0.5426011995046028,639616940.0,3773092.0
4,3,NONE_NONE,0,0,-0.5426011995046028,639616940.0,3773092.0
