Operator,Count
SBX_NONE,908
SBX_MNUF,212
SPC_MNUF,211
UC_MNUF,202
TPC_MNUF,191
SBX_MPOLY,159
SPC_NONE,153
TPC_NONE,148
UC_NONE,145
TPC_MPOLY,137
UC_MPOLY,137
SPC_MPOLY,136
NONE_MNUF,131
NONE_MPOLY,130
