Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,SBX,NONE,0.6577213671283276,0.020361188464415435,1570952634.88,1380087001.1083238,2994617.76,1719968.9011298611,0.6737856223900255,0,0.14,0,7.787474747474747,GREEDY_GD,['TPC_MNUF'],{'TPC_MNUF': 1}
1,2,SBX,NONE,0.6625569508487041,0.017106303343728525,1149807032.32,704088115.4682189,2539864.48,1220474.7671037896,0.6767221361676459,0.0029365137776203865,0.05,0,7.688282828282828,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF']","{'TPC_MNUF': 1, 'SPC_MNUF': 1}"
1,3,SBX,NONE,0.6642292667419636,0.02034001963909879,962529766.4,686919584.2940487,2610178.72,1449550.0550224688,0.6939362592399065,0.017214123072260668,0.07,0,7.613737373737374,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF']","{'TPC_MNUF': 1, 'SPC_MNUF': 1, 'UC_MNUF': 1}"
1,4,SBX,NONE,0.6696862152071391,0.019352895822034255,911477452.8,757875094.0107638,2511942.56,1464202.8383735924,0.6965518201818943,0.0026155609419877823,0.0,0,7.144646464646464,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF']","{'TPC_MNUF': 1, 'SPC_MNUF': 1, 'UC_MNUF': 2}"
1,5,SBX,NONE,0.6655160664115155,0.015067415563967873,626202071.04,295429577.5543423,1870753.44,1037858.77506297,0.6990010433319949,0.0024492231501005435,0.02,0,6.821414141414142,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'SBX_MPOLY']","{'TPC_MNUF': 1, 'SPC_MNUF': 1, 'UC_MNUF': 2, 'SBX_MPOLY': 1}"
1,6,SBX,NONE,0.6649580403141665,0.014859031782891219,586523240.96,202749250.16557905,1730393.76,1009850.4753040338,0.6998517815574289,0.0008507382254340223,0.02,0,6.740404040404041,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'SBX_MPOLY', 'SBX_MPOLY']","{'TPC_MNUF': 1, 'SPC_MNUF': 1, 'UC_MNUF': 2, 'SBX_MPOLY': 2}"
1,7,SBX,NONE,0.6686085937453615,0.018628889627682495,631613246.72,268985042.87001675,1996329.12,1148700.834999968,0.7032747177832872,0.0034229362258583196,0.0,0,6.776969696969697,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'NONE_MPOLY']","{'TPC_MNUF': 1, 'SPC_MNUF': 1, 'UC_MNUF': 2, 'SBX_MPOLY': 2, 'NONE_MPOLY': 1}"
1,8,SBX,NONE,0.6685393507594642,0.021242012983387876,656307479.04,304125429.9985127,1922108.32,1175406.3206869946,0.7034300481880678,0.0001553304047805515,0.01,0,7.098787878787879,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'NONE_MPOLY', 'TPC_MNUF']","{'TPC_MNUF': 2, 'SPC_MNUF': 1, 'UC_MNUF': 2, 'SBX_MPOLY': 2, 'NONE_MPOLY': 1}"
1,9,SBX,NONE,0.665926447808369,0.02222395578710488,611888796.16,263601031.80858418,1550031.52,785078.9423267505,0.7061578114130935,0.00272776322502577,0.01,0,7.099191919191919,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'NONE_MPOLY', 'TPC_MNUF', 'UC_MNUF']","{'TPC_MNUF': 2, 'SPC_MNUF': 1, 'UC_MNUF': 3, 'SBX_MPOLY': 2, 'NONE_MPOLY': 1}"
1,10,SBX,NONE,0.6717576998239827,0.02145608004137659,658344967.68,265016840.83053416,1726174.88,867696.6340898795,0.7062944674151864,0.0001366560020928942,0.01,0,7.112929292929293,GREEDY_GD,"['TPC_MNUF', 'SPC_MNUF', 'UC_MNUF', 'UC_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'NONE_MPOLY', 'TPC_MNUF', 'UC_MNUF', 'NONE_MNUF']","{'TPC_MNUF': 2, 'SPC_MNUF': 1, 'UC_MNUF': 3, 'SBX_MPOLY': 2, 'NONE_MPOLY': 1, 'NONE_MNUF': 1}"
