Operator,Count
TPC_MNUF,18
UC_MNUF,4
TPC_NONE,13
UC_NONE,5
SPC_MPOLY,15
SPC_MNUF,16
SPC_NONE,14
TPC_MPOLY,10
UC_MPOLY,5
