Operator,Count
UC_MPOLY,2
TPC_NONE,11
UC_NONE,8
SPC_MPOLY,21
SPC_MNUF,11
SPC_NONE,15
TPC_MPOLY,17
TPC_MNUF,12
UC_MNUF,3
