Operator,Count
SPC_MNUF,15
SPC_MPOLY,25
SPC_NONE,14
UC_MNUF,8
TPC_MPOLY,11
TPC_MNUF,9
UC_MPOLY,5
TPC_NONE,6
UC_NONE,7
