Operator,Count
SPC_MPOLY,481
SPC_MNUF,422
TPC_MPOLY,390
SPC_NONE,375
TPC_MNUF,356
TPC_NONE,344
UC_MPOLY,236
UC_MNUF,204
UC_NONE,191
SBX_NONE,1
