State,Stationary_Probability
TPC_NONE,0.343434
UC_NONE,0.262626
SPC_NONE,0.252525
TPC_MPOLY,0.050505
SBX_MPOLY,0.030303
TPC_MNUF,0.020202
SBX_NONE,0.020202
SPC_MNUF,0.010101
SPC_MPOLY,0.010101
NONE_MNUF,0.000000
NONE_MPOLY,0.000000
SBX_MNUF,0.000000
UC_MNUF,0.000000
UC_MPOLY,0.000000
