Operator,Count
NONE_MNUF,6
SPC_MNUF,6
UC_MNUF,1
SBX_MNUF,8
SBX_NONE,73
SBX_MPOLY,1
SPC_NONE,2
SPC_MPOLY,1
TPC_MPOLY,2
