Operator,Count
NONE_MNUF,9
SPC_MNUF,21
TPC_MNUF,17
NONE_MPOLY,9
UC_MNUF,11
SBX_MPOLY,9
SBX_MNUF,8
SPC_MPOLY,5
UC_NONE,1
TPC_MPOLY,6
SBX_NONE,2
UC_MPOLY,2
