Operator,Count
TPC_NONE,17
SPC_MPOLY,18
SPC_MNUF,12
UC_MNUF,5
SPC_NONE,25
UC_NONE,4
TPC_MNUF,8
UC_MPOLY,3
TPC_MPOLY,8
