State,Stationary_Probability
UC_NONE,0.291572
SBX_MPOLY,0.145224
UC_MPOLY,0.128543
TPC_NONE,0.110066
SPC_NONE,0.090162
SPC_MPOLY,0.069360
TPC_MPOLY,0.059893
UC_MNUF,0.054993
TPC_MNUF,0.030078
SBX_NONE,0.010054
SPC_MNUF,0.010054
NONE_MNUF,0.000000
NONE_MPOLY,0.000000
SBX_MNUF,0.000000
